District,Block,Month of Data Collection,Plantation Year,Tree Type,Tree species,Latitude,Longitude,GBH_cm,DBH_cm,Tree Height_foot,North South_Tree Crown Size_Foot,East West_Tree Crown Size_foot,Tree Crown_foot,tree_age_years,height_m,crown_m,_age_informative,true_dbh,pred_dbh,rel_err_pct,in_90,below_sapling_floor,co2_true,co2_pred
Ahmednagar,Parner,March 2024,2020.0,Fruit,Custard apple,18.9411681,74.4106841,12.0,3.821656051,6.0,3.5,4.75,4.125,3.92,1.8288000000000002,1.2573,1.0,3.821656051,5.68048297397462,48.63930448393508,False,True,7.09605670261685,17.797835106215345
Ahmednagar,Jamkhed,March 2024,2022.0,Fruit,Custard apple,18.5712371,75.2848948,24.0,7.643312102,7.5,6.0,6.5,6.25,1.92,2.286,1.905,1.0,7.643312101999999,7.544913874148613,-1.28737681437395,True,False,35.432897434458596,34.38359754585247
Ahmednagar,Shrigonda,July 2023,2019.0,Fruit,Custard apple,18.7959411,74.4632042,34.0,10.82802548,10.0,6.0,6.0,6.0,4.25,3.048,1.8288000000000002,1.0,10.82802548,8.295343481715976,-23.39006315566986,True,False,79.49643881100387,42.843911750825946
Ahmednagar,Parner,March 2024,2020.0,Fruit,Custard apple,18.8738035,74.4251669,22.0,7.006369427,6.0,5.5,5.0,5.25,3.92,1.8288000000000002,1.6002,1.0,7.006369427,6.45407146761369,-7.882798147325128,True,False,28.955909184533045,23.933582815271087
Ahmednagar,Karjat,July 2023,2020.0,Fruit,Custard apple,18.6928638,74.9247166,33.0,10.50955414,10.0,5.0,5.0,5.0,3.25,3.048,1.524,1.0,10.50955414,7.555377577903061,-28.109437591202504,False,False,74.17694226985951,34.49432819499632
Ahmednagar,Karjat,March 2024,2008.0,Fruit,Custard apple,18.6390533,75.0193051,20.0,6.369426752,6.0,5.0,6.0,5.5,15.92,1.8288000000000002,1.6764000000000001,1.0,6.369426752,6.641958085091656,4.278741929265165,True,False,23.21165870931023,25.581169353508276
Ahmednagar,Parner,March 2024,2020.0,Fruit,Custard apple,18.8735686,74.4249198,20.0,6.369426752,6.5,5.0,6.0,5.5,3.92,1.9812,1.6764000000000001,1.0,6.369426752,6.82454078026676,7.145290243330841,True,False,23.21165870931023,27.242297728947733
Ahmednagar,Karjat,March 2024,2019.0,Fruit,Custard apple,18.6338317,75.1057333,24.0,7.643312102,6.0,5.0,6.0,5.5,4.92,1.8288000000000002,1.6764000000000001,1.0,7.643312101999999,6.522338221693233,-14.666074933842424,True,False,35.432897434458596,24.525002621219667
Ahmednagar,Karjat,March 2024,2017.0,Fruit,Custard apple,18.5315148,75.1892882,21.0,6.687898089,8.0,7.0,8.0,7.5,6.92,2.4384,2.286,1.0,6.687898089,8.654860222820924,29.41076714455485,True,False,25.99353527108367,47.275562533212636
Ahmednagar,Jamkhed,March 2024,2022.0,Fruit,Custard apple,18.5715574,75.2845967,21.0,6.687898089,7.0,5.0,4.0,4.5,1.92,2.1336,1.3716000000000002,1.0,6.687898089,6.163311972939235,-7.84381144987218,True,False,25.99353527108367,21.50612673956371
Ahmednagar,Karjat,February 2024,2017.0,Fruit,Custard apple,18.633325,75.1031105,33.0,10.50955414,9.0,10.0,8.0,9.0,6.83,2.7432000000000003,2.7432000000000003,1.0,10.50955414,9.81729812734755,-6.586920847742549,True,False,74.17694226985951,63.330769165222556
Ahmednagar,Parner,March 2024,2020.0,Fruit,Custard apple,18.873289,74.4253571,29.0,9.23566879,7.0,6.5,6.5,6.5,3.92,2.1336,1.9812,1.0,9.23566879,7.6300428983608,-17.385052757388884,True,False,54.96420382739869,35.29034976815554
Ahmednagar,Shrigonda,July 2023,2019.0,Fruit,Custard apple,18.7956295,74.4629729,33.0,10.50955414,9.0,6.0,6.0,6.0,4.25,2.7432000000000003,1.8288000000000002,1.0,10.50955414,7.927301669035094,-24.570523511903296,True,False,74.17694226985951,38.56241852918021
Ahmednagar,Shrigonda,July 2023,2019.0,Fruit,Custard apple,18.795679,74.4634318,38.0,12.10191083,11.0,7.0,7.0,7.0,4.25,3.3528000000000002,2.1336,1.0,12.101910829999998,9.20304008322761,-23.953826693105697,True,False,102.89979999652833,54.51474906462069
Ahmednagar,Parner,March 2024,2020.0,Fruit,Custard apple,18.8735064,74.4253518,23.0,7.324840764,6.0,6.0,7.0,6.5,3.92,1.8288000000000002,1.9812,1.0,7.324840764,7.2157090671178015,-1.48988490532869,True,False,32.101488156493836,31.0027831962617
Ahmednagar,Karjat,February 2024,2017.0,Fruit,Custard apple,18.6333367,75.10302,30.0,9.554140127,8.0,9.0,10.0,9.5,6.83,2.4384,2.8956,1.0,9.554140127,9.683614649779647,1.3551666718154176,True,False,59.46177883303448,61.347994083298055
Pune,Shirur,August 2023,2012.0,Fruit,Custard apple,18.7388284,74.1050492,58.0,18.47133758,14.0,13.0,13.0,13.0,11.33,4.2672,3.9624,1.0,18.47133758,16.878203825981917,-8.624896530195317,True,False,274.4539789351868,222.6333478473043
Ahmednagar,Karjat,March 2024,2017.0,Fruit,Custard apple,18.531371,75.1892572,21.0,6.687898089,8.0,7.0,7.5,7.25,6.92,2.4384,2.2098,1.0,6.687898089,8.443357028349515,26.24829080809152,True,False,25.99353527108367,44.638390467335824
Ahmednagar,Shrigonda,July 2023,2021.0,Fruit,Custard apple,18.7937312,74.4691518,20.0,6.369426752,6.0,3.0,3.0,3.0,2.25,1.8288000000000002,0.9144000000000001,1.0,6.369426752,4.7074201463545515,-26.093503706963553,True,False,23.21165870931023,11.509324657305674
Ahmednagar,Parner,March 2024,2020.0,Fruit,Custard apple,18.8730997,74.4252844,26.0,8.280254777,7.0,5.0,5.5,5.25,3.92,2.1336,1.6002,1.0,8.280254776999998,6.776807387056168,-18.157018478706046,True,False,42.66333031348004,26.802277513442665
Ahmednagar,Karjat,March 2024,2008.0,Fruit,Custard apple,18.6389817,75.01917,24.0,7.643312102,5.0,6.0,5.0,5.5,15.92,1.524,1.6764000000000001,1.0,7.643312101999999,6.248346997134301,-18.250793455113296,True,False,35.432897434458596,22.2007933364742
Ahmednagar,Jamkhed,March 2024,2022.0,Fruit,Custard apple,18.5713317,75.2841983,22.0,7.006369427,7.0,5.5,6.0,5.75,1.92,2.1336,1.7526000000000002,1.0,7.006369427,7.129380580703201,1.7557046482470793,True,False,28.955909184533045,30.14904383212692
Ahmednagar,Parner,March 2024,2020.0,Fruit,Custard apple,18.8732538,74.4254234,22.0,7.006369427,5.5,4.5,4.0,4.25,3.92,1.6764000000000001,1.2954,1.0,7.006369427,5.606288762746991,-19.982969479993553,True,False,28.955909184533045,17.26316591090445
Pune,Shirur,August 2023,2012.0,Fruit,Custard apple,18.7387927,74.1050349,74.0,23.56687898,16.0,15.0,15.0,15.0,11.33,4.8768,4.572,1.0,23.56687898,18.70645539728883,-20.623959527419643,True,False,482.98559267233,282.6270049796645
Ahmednagar,Parner,March 2024,2020.0,Fruit,Custard apple,18.8736063,74.4251224,27.0,8.598726115,6.0,6.0,6.0,6.0,3.92,1.8288000000000002,1.8288000000000002,1.0,8.598726114999998,6.855053739120028,-20.278263926074242,True,False,46.56724222750842,27.525712768362673
Pune,Shirur,August 2023,2012.0,Fruit,Custard apple,18.7388283,74.1053517,38.0,12.10191083,11.0,10.0,10.0,10.0,11.33,3.3528000000000002,3.048,1.0,12.101910829999998,13.63194254070422,12.642893607440522,True,False,102.89979999652833,135.63361672749733
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Custard apple,18.6935824,74.9243057,31.0,9.872611465,9.0,7.0,7.0,7.0,4.25,2.7432000000000003,2.1336,1.0,9.872611464999999,8.585961439403212,-13.032519614067349,True,False,64.16167838857679,46.40702156445538
Ahmednagar,Parner,March 2024,2020.0,Fruit,Custard apple,18.8739883,74.4258983,13.0,4.140127389,5.0,4.0,3.5,3.75,3.92,1.524,1.143,1.0,4.140127389,4.998001584675228,20.720961339366845,True,True,8.544077200340189,13.225161783439217
Ahmednagar,Parner,March 2024,2020.0,Fruit,Custard apple,18.8734733,74.425305,22.0,7.006369427,6.0,5.5,6.0,5.75,3.92,1.8288000000000002,1.7526000000000002,1.0,7.006369427,6.757754422745263,-3.5484141515099847,True,False,28.955909184533045,26.627779406954154
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Custard apple,18.6933159,74.9245503,31.0,9.872611465,10.0,9.0,9.0,9.0,4.25,3.048,2.7432000000000003,1.0,9.872611464999999,9.96079269526423,0.8931905258993327,True,False,64.16167838857679,65.4990832705765
Ahmednagar,Parner,March 2024,2020.0,Fruit,Custard apple,18.9411504,74.410852,7.0,2.229299363,3.5,2.0,2.0,2.0,3.92,1.0668,0.6096,1.0,2.229299363,3.088434340547577,38.538340422410876,True,True,2.032095149120845,4.328988126777698
Pune,Shirur,August 2023,2012.0,Fruit,Custard apple,18.7387131,74.1054924,52.0,16.56050955,14.0,13.0,13.0,13.0,11.33,4.2672,3.9624,1.0,16.56050955,17.028134121521113,2.823732990275736,True,False,213.03175407341286,227.24846282653212
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Custard apple,18.6317915,75.0206079,14.0,4.458598726,5.0,3.0,3.0,3.0,4.25,1.524,0.9144000000000001,1.0,4.458598726,4.439478480522873,-0.42883979142658224,True,True,10.146905811689306,10.046239001052644
Ahmednagar,Karjat,March 2024,2008.0,Fruit,Custard apple,18.63899,75.0190433,19.0,6.050955414,6.0,6.0,5.0,5.5,15.92,1.8288000000000002,1.6764000000000001,1.0,6.050955414,6.64592656130396,9.832681065991412,True,False,20.60748253890276,25.616643116958237
Ahmednagar,Parner,March 2024,2020.0,Fruit,Custard apple,18.8733875,74.4248086,24.0,7.643312102,6.0,6.0,5.0,5.5,3.92,1.8288000000000002,1.6764000000000001,1.0,7.643312101999999,6.607233868549694,-13.555356887483347,True,False,35.432897434458596,25.27196583730344
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Custard apple,18.6938945,74.9248302,34.0,10.82802548,10.0,8.0,8.0,8.0,4.25,3.048,2.4384,1.0,10.82802548,9.736230409697741,-10.08304858830328,True,False,79.49643881100387,62.124102219072775
Ahmednagar,Parner,March 2024,2020.0,Fruit,Custard apple,18.8734193,74.4255881,12.0,3.821656051,4.5,4.0,3.5,3.75,3.92,1.3716000000000002,1.143,1.0,3.821656051,4.849792021792693,26.902891235428257,True,True,7.09605670261685,12.333064308422186
Ahmednagar,Shrigonda,July 2023,2021.0,Fruit,Custard apple,18.7935385,74.4691008,25.0,7.961783439,6.0,3.0,3.0,3.0,2.25,1.8288000000000002,0.9144000000000001,1.0,7.961783439,4.830801540592655,-39.32513264641868,False,False,38.95268567407704,12.221314066985133
Ahmednagar,Karjat,March 2024,2017.0,Fruit,Custard apple,18.5315494,75.1895243,19.0,6.050955414,7.0,8.0,7.0,7.5,6.92,2.1336,2.286,1.0,6.050955414,8.14265335521744,34.56806071282416,True,False,20.60748253890276,41.03650503543392
Ahmednagar,Karjat,March 2024,2017.0,Fruit,Custard apple,18.5314705,75.1889661,19.0,6.050955414,7.0,7.0,7.0,7.0,6.92,2.1336,2.1336,1.0,6.050955414,7.92104005916077,30.9056093990378,True,False,20.60748253890276,38.49178898188234
Ahmednagar,Karjat,March 2024,2019.0,Fruit,Custard apple,18.6336389,75.1063321,17.0,5.414012739,5.0,4.0,5.0,4.5,4.92,1.524,1.3716000000000002,1.0,5.414012739,5.628156621405917,3.955363474919897,True,False,15.920550619963201,17.41978918405468
Ahmednagar,Parner,March 2024,2020.0,Fruit,Custard apple,18.8738888,74.425286,31.0,9.872611465,7.0,6.5,6.75,6.625,3.92,2.1336,2.0193000000000003,1.0,9.872611464999999,7.608992887109811,-22.928265595329872,True,False,64.16167838857679,35.064885337876625
Ahmednagar,Parner,March 2024,2020.0,Fruit,Custard apple,18.8737304,74.4253162,20.0,6.369426752,5.0,4.0,5.0,4.5,3.92,1.524,1.3716000000000002,1.0,6.369426752,5.561972543752927,-12.677031068667713,True,False,23.21165870931023,16.948227312974737
Ahmednagar,Shrigonda,July 2023,2021.0,Fruit,Custard apple,18.7935423,74.4691387,19.0,6.050955414,6.0,4.0,4.0,4.0,2.25,1.8288000000000002,1.2192,1.0,6.050955414,5.56117852721383,-8.094207497430585,True,False,20.60748253890276,16.94261461009566
Ahmednagar,Karjat,March 2024,2008.0,Fruit,Custard apple,18.638865,75.0192167,21.0,6.687898089,5.0,6.0,6.0,6.0,15.92,1.524,1.8288000000000002,1.0,6.687898089,6.4850306152701656,-3.0333517501336194,True,False,25.99353527108367,24.20077539607023
Pune,Shirur,August 2023,2012.0,Fruit,Custard apple,18.7388117,74.1054783,54.0,17.19745223,14.0,13.0,13.0,13.0,11.33,4.2672,3.9624,1.0,17.19745223,16.810446379637636,-2.2503673520153975,True,False,232.52524420279948,220.56531572655916
Ahmednagar,Karjat,March 2024,2017.0,Fruit,Custard apple,18.6337,75.1035017,34.0,10.82802548,8.0,10.0,9.0,9.5,6.92,2.4384,2.8956,1.0,10.82802548,9.38570538618673,-13.320250275337091,True,False,79.49643881100387,57.05800976832211
Ahmednagar,Karjat,August 2023,2018.0,Fruit,Custard apple,18.6335234,75.1033603,42.0,13.37579618,9.0,9.0,9.0,9.0,5.33,2.7432000000000003,2.7432000000000003,1.0,13.375796179999998,9.854353463167241,-26.326976498775846,True,False,129.79409665640597,63.886727838652895
Ahmednagar,Karjat,March 2024,2017.0,Fruit,Custard apple,18.531321,75.1885506,19.0,6.050955414,7.0,6.0,6.0,6.0,6.92,2.1336,1.8288000000000002,1.0,6.050955414,7.322332476860811,21.01117882837553,True,False,20.60748253890276,32.0759908647741
Ahmednagar,Parner,March 2024,2020.0,Fruit,Custard apple,18.8732979,74.4246304,16.0,5.095541401,6.0,5.5,5.0,5.25,3.92,1.8288000000000002,1.6002,1.0,5.095541401,6.487101643383008,27.30936975823441,True,False,13.831680419711718,24.21870962714229
Ahmednagar,Karjat,March 2024,2017.0,Fruit,Custard apple,18.531449,75.1890793,21.0,6.687898089,8.0,8.0,8.0,8.0,6.92,2.4384,2.4384,1.0,6.687898089,8.914928467091002,33.29940660659792,True,False,25.99353527108367,50.636865165787654
Ahmednagar,Karjat,February 2024,2017.0,Fruit,Custard apple,18.6338733,75.1033,36.0,11.46496815,7.0,9.0,10.0,9.5,6.83,2.1336,2.8956,1.0,11.464968150000002,9.078630597749266,-20.814166433168296,True,False,90.76917493401163,52.82026443466174
Ahmednagar,Karjat,March 2024,2008.0,Fruit,Custard apple,18.6382333,75.0190933,20.0,6.369426752,5.0,6.0,7.0,6.5,15.92,1.524,1.9812,1.0,6.369426752,6.780383547507218,6.452021689050393,True,False,23.21165870931023,26.83510236563194
Ahmednagar,Parner,March 2024,2020.0,Fruit,Custard apple,18.873412,74.4251124,21.0,6.687898089,6.0,5.0,5.0,5.0,3.92,1.8288000000000002,1.524,1.0,6.687898089,6.272637072779444,-6.209140909362257,True,False,25.99353527108367,22.40153314890029
Ahmednagar,Karjat,March 2024,2017.0,Fruit,Custard apple,18.5313733,75.188755,22.0,7.006369427,7.5,7.0,8.0,7.5,6.92,2.286,2.286,1.0,7.006369427,8.414540755331398,20.098445321835552,True,False,28.955909184533045,44.285743487010365
Ahmednagar,Shrigonda,July 2023,2021.0,Fruit,Custard apple,18.7931853,74.4691157,14.0,4.458598726,6.0,3.0,3.0,3.0,2.25,1.8288000000000002,0.9144000000000001,1.0,4.458598726,4.707042291779339,5.572234261194173,True,True,10.146905811689306,11.507181487700565
Ahmednagar,Karjat,February 2024,2017.0,Fruit,Custard apple,18.6338723,75.1032966,35.0,11.14649682,9.0,11.0,12.0,11.5,6.83,2.7432000000000003,3.5052000000000003,1.0,11.146496819999998,10.953800988017392,-1.728756891912934,True,False,85.02652884565536,81.6551936686814
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Custard apple,18.63211,75.0206837,19.0,6.050955414,7.0,4.0,4.0,4.0,4.25,2.1336,1.2192,1.0,6.050955414,5.850021502339259,-3.3206972769266008,True,False,20.60748253890276,19.054549377602285
Ahmednagar,Karjat,March 2024,2017.0,Fruit,Custard apple,18.531392,75.1890907,22.0,7.006369427,8.0,8.0,7.0,7.5,6.92,2.4384,2.286,1.0,7.006369427,8.606285717425934,22.835168871633254,True,False,28.955909184533045,46.66227760189289
Ahmednagar,Parner,March 2024,2020.0,Fruit,Custard apple,18.8736262,74.4251092,25.0,7.961783439,5.5,5.25,6.0,5.625,3.92,1.6764000000000001,1.7145000000000001,1.0,7.961783439,6.471028801877158,-18.72387824341629,True,False,38.95268567407704,24.079723847244026
Ahmednagar,Karjat,March 2024,2017.0,Fruit,Custard apple,18.5315284,75.1894788,19.0,6.050955414,8.0,8.0,7.0,7.5,6.92,2.4384,2.286,1.0,6.050955414,8.573754036535437,41.692566709357635,False,False,20.60748253890276,46.25408956651654
Ahmednagar,Karjat,March 2024,2016.0,Fruit,Custard apple,18.63903,75.019375,24.0,7.643312102,6.0,6.0,6.0,6.0,7.92,1.8288000000000002,1.8288000000000002,1.0,7.643312101999999,6.980448230493399,-8.672468985443517,True,False,35.432897434458596,28.707981014288947
Ahmednagar,Karjat,July 2023,2020.0,Fruit,Custard apple,18.693642,74.9260765,13.0,4.140127389,6.0,3.0,3.0,3.0,3.25,1.8288000000000002,0.9144000000000001,1.0,4.140127389,4.719163957741887,13.985960197271767,True,True,8.544077200340189,11.576048125632504
Ahmednagar,Karjat,February 2024,2017.0,Fruit,Custard apple,18.6338797,75.1034554,32.0,10.1910828,8.0,11.0,10.0,10.5,6.83,2.4384,3.2004,1.0,10.191082800000002,10.092590692544716,-0.9664538046466052,True,False,69.06603681083587,67.5273244655568
Ahmednagar,Karjat,March 2024,2017.0,Fruit,Custard apple,18.6333923,75.1034203,38.0,12.10191083,10.0,13.0,12.0,12.5,6.92,3.048,3.81,1.0,12.101910829999998,11.822840761216828,-2.3060000416741646,True,False,102.89979999652833,97.47832078288405
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Custard apple,18.6312891,75.0208571,12.0,3.821656051,5.0,3.0,3.0,3.0,4.25,1.524,0.9144000000000001,1.0,3.821656051,4.401102593443213,15.162184527087167,True,True,7.09605670261685,9.845913870234646
Ahmednagar,Karjat,July 2023,2020.0,Fruit,Custard apple,18.694038,74.9267921,13.0,4.140127389,6.0,4.0,4.0,4.0,3.25,1.8288000000000002,1.2192,1.0,4.140127389,5.53773261415153,33.757541588330334,True,True,8.544077200340189,16.777357885244346
Ahmednagar,Karjat,March 2024,2008.0,Fruit,Custard apple,18.6386617,75.0190633,22.0,7.006369427,5.0,5.0,5.0,5.0,15.92,1.524,1.524,1.0,7.006369427,5.892323257601138,-15.900477144492742,True,False,28.955909184533045,19.375735607438667
Ahmednagar,Karjat,March 2024,2017.0,Fruit,Custard apple,18.5314905,75.188999,21.0,6.687898089,7.0,7.0,8.0,7.5,6.92,2.1336,2.286,1.0,6.687898089,8.207720539017581,22.724964253228183,True,False,25.99353527108367,41.80129257517582
Ahmednagar,Karjat,March 2024,2008.0,Fruit,Custard apple,18.6390048,75.0190436,18.0,5.732484076,5.0,5.0,4.0,4.5,15.92,1.524,1.3716000000000002,1.0,5.732484076,5.583424691297007,-2.600258155570902,True,False,18.178112970681806,17.10026763384802
Ahmednagar,Parner,March 2024,2020.0,Fruit,Custard apple,18.8734535,74.424888,28.0,8.917197452,5.5,6.0,5.0,5.5,3.92,1.6764000000000001,1.6764000000000001,1.0,8.917197451999998,6.387321488274111,-28.37075187965556,False,False,50.66677000623624,23.36323242694533
Ahmednagar,Karjat,July 2023,2020.0,Fruit,Custard apple,18.6927379,74.9249437,30.0,9.554140127,9.0,6.0,6.0,6.0,3.25,2.7432000000000003,1.8288000000000002,1.0,9.554140127,8.055160936665008,-15.689315526144286,True,False,59.46177883303448,40.02078143645178
Ahmednagar,Karjat,March 2024,2016.0,Fruit,Custard apple,18.639048,75.0194614,20.0,6.369426752,7.0,6.0,7.0,6.5,7.92,2.1336,1.9812,1.0,6.369426752,7.456659010210346,17.069546452809977,True,False,23.21165870931023,33.45770190474976
Ahmednagar,Karjat,March 2024,2008.0,Fruit,Custard apple,18.638435,75.0192367,20.0,6.369426752,5.0,5.0,5.0,5.0,15.92,1.524,1.524,1.0,6.369426752,5.921954983679583,-7.025306762180931,True,False,23.21165870931023,19.6025425793038
Ahmednagar,Karjat,March 2024,2017.0,Fruit,Custard apple,18.5315367,75.1896083,23.0,7.324840764,8.5,8.0,9.0,8.5,6.92,2.5908,2.5908,1.0,7.324840764,9.412824293879762,28.505514278777866,True,False,32.101488156493836,57.4412203931363
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Custard apple,18.6937755,74.9244184,27.0,8.598726115,8.0,7.0,7.0,7.0,4.25,2.4384,2.1336,1.0,8.598726114999998,8.292991485176199,-3.555580509657849,True,False,46.56724222750842,42.81573453160258
Ahmednagar,Karjat,March 2024,2019.0,Fruit,Custard apple,18.6338367,75.1057933,20.0,6.369426752,5.0,6.0,4.0,5.0,4.92,1.524,1.524,1.0,6.369426752,5.912588746849776,-7.172356680399481,True,False,23.21165870931023,19.530689246113845
Ahmednagar,Karjat,March 2024,2016.0,Fruit,Custard apple,18.6384786,75.0194508,25.0,7.961783439,7.0,6.0,6.0,6.0,7.92,2.1336,1.8288000000000002,1.0,7.961783439,7.3050928203999606,-8.248034170124578,True,False,38.95268567407704,31.90105775224633
Ahmednagar,Parner,March 2024,2020.0,Fruit,Custard apple,18.8737483,74.4253833,26.0,8.280254777,5.0,5.25,5.5,5.375,3.92,1.524,1.6383,1.0,8.280254776999998,6.100235373180492,-26.327926646350658,True,False,42.66333031348004,20.99894441336485
Ahmednagar,Karjat,March 2024,2016.0,Fruit,Custard apple,18.639155,75.0194983,20.0,6.369426752,5.0,6.0,6.0,6.0,7.92,1.524,1.8288000000000002,1.0,6.369426752,6.502481102245692,2.0889532987236787,True,False,23.21165870931023,24.35212581373322
Ahmednagar,Parner,March 2024,2020.0,Fruit,Custard apple,18.8729827,74.4250001,23.0,7.324840764,6.0,6.0,5.0,5.5,3.92,1.8288000000000002,1.6764000000000001,1.0,7.324840764,6.566648409776572,-10.350973879866155,True,False,32.101488156493836,24.913279612983594
Ahmednagar,Karjat,July 2023,2020.0,Fruit,Custard apple,18.6932056,74.9262961,12.0,3.821656051,7.0,3.0,3.0,3.0,3.25,2.1336,0.9144000000000001,1.0,3.821656051,4.931365184764999,29.037388999845373,True,True,7.09605670261685,12.819680219223484
Pune,Shirur,August 2023,2012.0,Fruit,Custard apple,18.7387042,74.1055075,49.0,15.60509554,13.0,12.0,12.0,12.0,11.33,3.9624,3.6576000000000004,1.0,15.605095539999997,15.9298094947854,2.0808200369749463,True,False,185.59723073544842,194.6802612158987
Ahmednagar,Parner,March 2024,2020.0,Fruit,Custard apple,18.8731998,74.4251164,30.0,9.554140127,8.0,7.5,7.0,7.25,3.92,2.4384,2.2098,1.0,9.554140127,8.34780521990584,-12.626305361432342,True,False,59.46177883303448,43.475153320982486
Ahmednagar,Karjat,July 2023,2020.0,Fruit,Custard apple,18.6933336,74.9263739,12.0,3.821656051,5.0,3.0,4.0,3.5,3.25,1.524,1.0668,1.0,3.821656051,4.819440575588759,26.10869505976792,True,True,7.09605670261685,12.154736570322958
Ahmednagar,Parner,March 2024,2020.0,Fruit,Custard apple,18.8734544,74.4247889,25.0,7.961783439,8.0,5.0,6.0,5.5,3.92,2.4384,1.6764000000000001,1.0,7.961783439,7.256360067468168,-8.860117546985599,True,False,38.95268567407704,31.409501454150334
Ahmednagar,Parner,March 2024,2020.0,Fruit,Custard apple,18.8729221,74.4251629,22.0,7.006369427,4.5,5.0,5.5,5.25,3.92,1.3716000000000002,1.6002,1.0,7.006369427,5.801952067615161,-17.19032049242869,True,False,28.955909184533045,18.6932737835855
Ahmednagar,Karjat,March 2024,2008.0,Fruit,Custard apple,18.638855,75.0192383,22.0,7.006369427,6.0,5.0,5.0,5.0,15.92,1.8288000000000002,1.524,1.0,7.006369427,6.30640552451165,-9.990393880615883,True,False,28.955909184533045,22.68231429705632
Ahmednagar,Karjat,March 2024,2017.0,Fruit,Custard apple,18.6333683,75.1034067,34.0,10.82802548,9.0,12.0,10.0,11.0,6.92,2.7432000000000003,3.3528000000000002,1.0,10.82802548,10.680273147834031,-1.3645362438320559,True,False,79.49643881100387,77.0024325228823
Ahmednagar,Karjat,July 2023,2020.0,Fruit,Custard apple,18.6937236,74.9260105,14.0,4.458598726,6.0,4.0,4.0,4.0,3.25,1.8288000000000002,1.2192,1.0,4.458598726,5.51913470463073,23.78630694990088,True,True,10.146905811689306,16.646927028483628
Ahmednagar,Parner,March 2024,2020.0,Fruit,Custard apple,18.8731326,74.4249666,22.0,7.006369427,6.0,5.0,4.0,4.5,3.92,1.8288000000000002,1.3716000000000002,1.0,7.006369427,5.900924945832892,-15.777707594280244,True,False,28.955909184533045,19.44141991312447
Ahmednagar,Parner,March 2024,2020.0,Fruit,Custard apple,18.8735327,74.424883,25.0,7.961783439,6.0,6.0,5.8,5.9,3.92,1.8288000000000002,1.7983200000000001,1.0,7.961783439,6.771109956579496,-14.954858940122758,True,False,38.95268567407704,26.75002916695047
Ahmednagar,Karjat,March 2024,2019.0,Fruit,Custard apple,18.6343967,75.106625,19.0,6.050955414,5.0,4.0,4.5,4.25,4.92,1.524,1.2954,1.0,6.050955414,5.376807873495028,-11.141175143105624,True,False,20.60748253890276,15.667880569558763
